distinct_reactions,total_voter_comments,distinct_voter_comments,num_respondents,avg_distinct_votes,avg_votes,num_qfa_total,num_qfa_distinct_voters,qfa_question_upvotes,label
0.058823529,0.0,0.0,0.617647059,0.352941176,1.102941176,0.029411765,0.029411765,0.0,0.0
0.0,0.015873016,0.015873016,0.428571429,0.259259259,0.306878307,0.063492063,0.047619048,0.095238095,0.0
0.510638298,0.595744681,0.319148936,0.680851064,0.641337386,0.641337386,0.0,0.0,0.0,1.0
0.875,0.0625,0.0625,0.53125,0.231617647,0.262867647,0.03125,0.03125,0.03125,0.0
0.419354839,0.0,0.0,0.516129032,0.279569892,0.290322581,0.096774194,0.032258065,0.0,0.0
0.0,0.028571429,0.028571429,1.0,0.642857143,0.642857143,0.0,0.0,0.0,0.0
0.389830508,0.0,0.0,0.474576271,0.167372881,0.361228814,0.0,0.0,0.0,0.0
0.224489796,0.0,0.0,0.591836735,0.220408163,0.634693878,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.984848485,0.977272727,3.022727273,0.0,0.0,0.0,1.0
0.322580645,0.032258065,0.032258065,0.387096774,0.129032258,0.129032258,0.838709677,0.290322581,0.032258065,0.0
0.0,0.0,0.0,0.8125,0.729166667,0.729166667,0.0,0.0,0.0,1.0
0.0,0.024390244,0.024390244,0.780487805,0.641260163,0.641260163,0.0,0.0,0.0,0.0
0.0,0.011627907,0.011627907,0.546511628,0.485116279,0.485116279,0.0,0.0,0.0,0.0
0.127272727,0.0,0.0,0.981818182,0.325,0.325,0.0,0.0,0.0,0.0
0.822580645,0.0,0.0,0.241935484,0.076497696,0.086635945,0.0,0.0,0.0,0.0
0.617021277,0.255319149,0.234042553,0.85106383,0.65106383,0.863829787,0.0,0.0,0.0,1.0
0.055072464,0.002898551,0.002898551,0.631884058,0.425672878,0.605797101,0.005797101,0.005797101,0.0,0.0
0.709677419,0.129032258,0.129032258,0.516129032,0.186827957,0.206989247,0.0,0.0,0.0,0.0
0.53125,0.03125,0.03125,0.5625,0.299715909,0.299715909,0.1875,0.125,0.03125,0.0
0.0,0.140625,0.109375,0.5625,0.4,0.440625,0.015625,0.015625,0.0,0.0
0.729411765,0.447058824,0.411764706,0.752941176,0.129864253,0.211312217,0.094117647,0.094117647,0.0,0.0
0.567567568,0.783783784,0.648648649,0.594594595,0.397897898,0.554054054,0.243243243,0.081081081,0.108108108,1.0
0.425,0.0,0.0,0.875,0.657142857,0.657142857,0.0,0.0,0.0,1.0
0.781609195,0.206896552,0.183908046,0.574712644,0.289124668,0.333333333,0.08045977,0.08045977,0.0,0.0
0.0,0.071428571,0.047619048,0.952380952,0.768707483,0.775510204,0.0,0.0,0.0,1.0
0.0,1.365853659,0.804878049,0.804878049,0.405487805,0.432926829,0.0,0.0,0.0,1.0
0.025641026,1.948717949,0.974358974,0.897435897,0.723443223,0.734432234,0.051282051,0.025641026,0.025641026,1.0
0.0,0.0,0.0,0.211678832,0.143065693,0.174452555,0.0,0.0,0.0,0.0
0.3125,0.0625,0.03125,0.5625,0.330357143,0.334821429,0.03125,0.03125,0.0625,0.0
0.0,0.0,0.0,0.452380952,0.242063492,0.384920635,0.0,0.0,0.0,0.0
0.608695652,0.304347826,0.304347826,0.369565217,0.233459357,0.312854442,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.378151261,0.420168067,0.0,0.0,0.0,0.0
0.0,0.016393443,0.016393443,0.393442623,0.24824356,0.292740047,0.016393443,0.016393443,0.0,0.0
0.0,0.0,0.0,0.580645161,0.516129032,0.580645161,0.032258065,0.032258065,0.0,0.0
0.0,0.032258065,0.032258065,0.677419355,0.677419355,0.709677419,0.0,0.0,0.0,1.0
0.047619048,0.0,0.0,0.666666667,0.436507937,1.76984127,0.095238095,0.095238095,0.142857143,0.0
0.514851485,0.03960396,0.02970297,0.376237624,0.147029703,0.394059406,0.0,0.0,0.0,0.0
0.424242424,0.212121212,0.212121212,0.454545455,0.454545455,0.454545455,0.454545455,0.333333333,0.393939394,1.0
0.214285714,0.017857143,0.017857143,0.875,0.490601504,0.585526316,0.017857143,0.017857143,0.0,0.0
0.117647059,0.0,0.0,0.529411765,0.385026738,1.131016043,0.0,0.0,0.0,0.0
0.063829787,0.0,0.0,0.468085106,0.259187621,0.367504836,0.0,0.0,0.0,0.0
0.078947368,0.0,0.0,0.605263158,0.351674641,0.480861244,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.892857143,0.75,0.901785714,0.017857143,0.017857143,0.0,1.0
0.0,0.0,0.0,0.523809524,0.349206349,0.547619048,0.0,0.0,0.0,0.0
0.132352941,0.0,0.0,0.647058824,0.358823529,0.391176471,0.426470588,0.102941176,0.058823529,0.0
0.166666667,0.0,0.0,0.833333333,0.164426523,0.186379928,0.013888889,0.013888889,0.0,0.0
0.5,0.0,0.0,0.818965517,0.577586207,1.068965517,0.0,0.0,0.0,0.0
0.064935065,0.038961039,0.038961039,0.493506494,0.342857143,0.342857143,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.503205128,1.993589744,0.0,0.0,0.0,0.0
0.307692308,0.307692308,0.25,0.576923077,0.370793269,0.405649038,0.038461538,0.038461538,0.0,0.0
0.963190184,0.460122699,0.447852761,0.742331288,0.181288344,0.181288344,0.006134969,0.006134969,0.0,0.0
0.102941176,0.0,0.0,0.558823529,0.258823529,0.370588235,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.409836066,0.393442623,0.393442623,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.743589744,0.726495726,0.726495726,0.0,0.0,0.0,1.0
0.923076923,0.128205128,0.128205128,0.564102564,0.224080268,0.2787068,0.051282051,0.025641026,0.0,0.0
0.382978723,0.191489362,0.170212766,0.638297872,0.22606383,0.575797872,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.59375,0.376644737,0.888157895,0.0,0.0,0.0,0.0
0.878787879,0.090909091,0.090909091,0.646464646,0.328671329,0.407148407,0.090909091,0.070707071,0.01010101,0.0
0.810810811,0.027027027,0.027027027,1.0,0.671042471,0.857142857,0.0,0.0,0.0,1.0
0.05,0.0125,0.0125,0.65,0.2925,0.325,0.0125,0.0125,0.0,0.0
0.605263158,0.921052632,0.421052632,0.605263158,0.552631579,0.592105263,0.131578947,0.105263158,0.342105263,0.0
0.0,0.5,0.333333333,0.361111111,0.354166667,0.489583333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.587301587,0.46031746,0.481481481,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.041935484,0.079493088,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.981481481,0.981481481,1.240740741,2.074074074,0.833333333,1.240740741,1.0
0.40625,0.1875,0.1875,0.71875,0.3203125,0.55078125,0.0,0.0,0.0,0.0
0.285714286,0.30952381,0.261904762,0.476190476,0.376190476,0.5,0.023809524,0.023809524,0.0,0.0
0.228571429,0.465306122,0.412244898,0.330612245,0.161904762,0.271050642,0.175510204,0.089795918,0.016326531,0.0
0.0,0.002617801,0.002617801,0.541884817,0.527486911,0.59947644,0.002617801,0.002617801,0.0,0.0
0.806060606,0.006060606,0.006060606,0.278787879,0.09828722,0.112648221,0.0,0.0,0.0,0.0
0.489795918,0.06122449,0.06122449,0.306122449,0.270408163,0.270408163,0.183673469,0.183673469,0.142857143,0.0
0.0,0.063829787,0.042553191,0.340425532,0.255319149,0.348162476,0.0,0.0,0.0,0.0
0.386363636,0.0,0.0,0.545454545,0.318181818,0.363636364,0.0,0.0,0.0,0.0
0.0875,0.025,0.025,0.4375,0.32890625,0.68203125,0.0375,0.025,0.0,0.0
0.0,0.0,0.0,0.291970803,0.193430657,0.698123045,0.0,0.0,0.0,0.0
0.306818182,0.227272727,0.159090909,0.602272727,0.312121212,0.550757576,0.0,0.0,0.0,0.0
0.402985075,0.014925373,0.014925373,0.358208955,0.223880597,0.343283582,0.0,0.0,0.0,0.0
0.03030303,0.0,0.0,0.787878788,0.409090909,0.424242424,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.361111111,0.350241546,1.300724638,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.805970149,0.746268657,0.865671642,0.0,0.0,0.0,1.0
0.0,0.058823529,0.058823529,0.823529412,0.726890756,0.756302521,0.029411765,0.029411765,0.0,1.0
0.197959184,0.085714286,0.079591837,0.371428571,0.087566138,0.10170068,0.008163265,0.008163265,0.010204082,0.0
0.275,0.05,0.05,0.625,0.291,0.335,0.0,0.0,0.0,0.0
0.46875,0.0,0.0,0.71875,0.3046875,0.32421875,0.09375,0.0625,0.0,0.0
0.140127389,0.006369427,0.006369427,0.522292994,0.141719745,0.448248408,0.044585987,0.038216561,0.006369427,0.0
0.157894737,0.052631579,0.026315789,0.798245614,0.427192982,0.699122807,0.298245614,0.114035088,0.0,0.0
0.137254902,0.0,0.0,0.607843137,0.403921569,0.888235294,0.0,0.0,0.0,0.0
0.253012048,0.036144578,0.024096386,0.409638554,0.238955823,0.31793842,0.012048193,0.012048193,0.0,0.0
0.188679245,0.0,0.0,0.58490566,0.205974843,0.232704403,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.318181818,0.244107744,0.946127946,0.0,0.0,0.0,0.0
0.0,0.109375,0.09375,0.484375,0.3625,0.753125,0.109375,0.078125,0.1875,0.0
0.496503497,0.0,0.0,0.384615385,0.131221719,0.13862608,0.055944056,0.034965035,0.076923077,0.0
0.190954774,0.025125628,0.025125628,0.316582915,0.080880593,0.089495095,0.226130653,0.130653266,0.140703518,0.0
0.184210526,0.315789474,0.184210526,0.789473684,0.5,1.684210526,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6875,0.5,0.7109375,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.949263502,0.949263502,0.0,0.0,0.0,1.0
0.088235294,0.0,0.0,0.941176471,0.497326203,0.79144385,0.0,0.0,0.0,0.0
0.150943396,0.0,0.0,0.349056604,0.164220825,0.244933613,0.0,0.0,0.0,0.0
0.107142857,0.071428571,0.071428571,0.130952381,0.074829932,0.074829932,0.023809524,0.023809524,0.0,0.0
0.0,0.0,0.0,0.337209302,0.217054264,0.223837209,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.694444444,0.597222222,0.597222222,0.0,0.0,0.0,0.0
0.548387097,0.021505376,0.021505376,0.655913978,0.262026033,0.268817204,0.021505376,0.010752688,0.0,0.0
0.0,0.028571429,0.028571429,0.828571429,0.669387755,0.836734694,0.0,0.0,0.0,1.0
0.102803738,0.14953271,0.093457944,0.448598131,0.26728972,0.293457944,0.102803738,0.074766355,0.037383178,0.0
0.112359551,0.134831461,0.123595506,0.460674157,0.130509939,0.251512532,0.0,0.0,0.0,0.0
0.03030303,0.068181818,0.060606061,0.409090909,0.142992424,0.315340909,0.007575758,0.007575758,0.0,0.0
0.860465116,0.0,0.0,0.534883721,0.259136213,0.259136213,0.0,0.0,0.0,0.0
0.4375,0.0,0.0,0.6875,0.28125,0.338541667,0.0,0.0,0.0,0.0
0.710743802,0.289256198,0.256198347,0.619834711,0.25501771,0.281385281,0.041322314,0.041322314,0.314049587,0.0
0.515625,0.0625,0.046875,0.359375,0.198529412,0.330882353,0.015625,0.015625,0.0,0.0
0.258064516,0.451612903,0.258064516,1.0,0.825806452,1.406451613,0.0,0.0,0.0,1.0
0.131578947,0.052631579,0.032894737,0.638157895,0.355263158,2.151315789,0.092105263,0.072368421,0.006578947,0.0
0.0,0.262295082,0.032786885,1.0,0.491803279,1.516393443,0.032786885,0.032786885,0.016393443,0.0
0.127272727,0.490909091,0.236363636,0.4,0.225454545,0.250909091,0.018181818,0.018181818,0.0,0.0
0.0,0.114285714,0.114285714,0.685714286,0.439097744,1.75037594,0.114285714,0.057142857,0.085714286,0.0
0.0,0.008928571,0.008928571,0.526785714,0.279761905,0.388392857,0.071428571,0.0625,0.053571429,0.0
0.0,0.0,0.0,0.71875,0.703125,2.5,0.0,0.0,0.0,1.0
0.689655172,0.75862069,0.706896552,0.637931034,0.210591133,0.223522167,0.362068966,0.24137931,0.0,1.0
0.645833333,1.604166667,0.947916667,0.84375,0.145833333,0.155877976,0.052083333,0.052083333,0.072916667,1.0
0.03125,0.0,0.0,0.8125,0.395833333,0.5,0.03125,0.03125,0.0,0.0
0.2,0.085714286,0.085714286,0.342857143,0.102857143,0.108571429,0.171428571,0.085714286,0.0,0.0
0.0,0.0,0.0,0.594594595,0.594594595,0.756756757,0.027027027,0.027027027,0.0,0.0
0.470588235,0.0,0.0,0.794117647,0.588235294,0.588235294,0.0,0.0,0.0,0.0
0.28358209,0.074626866,0.059701493,0.746268657,0.637313433,0.768656716,0.0,0.0,0.0,0.0
0.609756098,0.292682927,0.268292683,0.682926829,0.514634146,0.735365854,0.024390244,0.024390244,0.0,0.0
0.0,0.0,0.0,0.398648649,0.320945946,0.570945946,0.033783784,0.027027027,0.0,0.0
0.0,0.0,0.0,0.026315789,0.026315789,0.026315789,0.0,0.0,0.0,0.0
0.132075472,0.0,0.0,0.679245283,0.479245283,0.479245283,0.0,0.0,0.0,0.0
0.527272727,0.618181818,0.363636364,0.454545455,0.195151515,0.277575758,0.072727273,0.072727273,0.109090909,0.0
0.0,0.0,0.0,0.684210526,0.304093567,0.532163743,0.01754386,0.01754386,0.0,0.0
0.0,0.085714286,0.085714286,0.571428571,0.344444444,0.43015873,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.368421053,0.318421053,0.465789474,0.0,0.0,0.0,0.0
0.0,0.023809524,0.023809524,0.452380952,0.306122449,0.425170068,0.023809524,0.023809524,0.0,0.0
0.0,0.0,0.0,0.533333333,0.533333333,0.533333333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0
0.370967742,0.048387097,0.032258065,0.35483871,0.35483871,0.35483871,0.0,0.0,0.0,0.0
0.991150442,0.725663717,0.486725664,0.345132743,0.104564509,0.118537494,0.309734513,0.159292035,0.159292035,0.0
0.4,0.022222222,0.022222222,0.622222222,0.205555556,0.272222222,0.2,0.066666667,0.022222222,0.0
0.0,0.357142857,0.238095238,0.547619048,0.289115646,0.323129252,0.023809524,0.023809524,0.0,0.0
0.07,0.0,0.0,0.74,0.42,0.42,0.11,0.09,0.21,0.0
0.193877551,0.12244898,0.091836735,0.510204082,0.285714286,0.440816327,0.183673469,0.091836735,0.0,0.0
0.127659574,0.0,0.0,0.489361702,0.234042553,0.234042553,0.0,0.0,0.0,0.0
0.041666667,0.0,0.0,0.979166667,0.723484848,0.859848485,0.0,0.0,0.0,1.0
0.391891892,0.0,0.0,0.459459459,0.151351351,0.336936937,0.0,0.0,0.0,0.0
0.180722892,0.024096386,0.024096386,0.445783133,0.095676825,0.248759745,0.0,0.0,0.0,0.0
0.078947368,0.0,0.0,0.5,0.133971292,0.385167464,0.0,0.0,0.0,0.0
0.279069767,0.023255814,0.023255814,0.511627907,0.353488372,0.565116279,0.0,0.0,0.0,0.0
0.677419355,0.0,0.0,0.677419355,0.166982922,0.193548387,0.0,0.0,0.0,0.0
0.0,0.35483871,0.215053763,0.602150538,0.449820789,0.691756272,0.139784946,0.096774194,0.010752688,0.0
0.491525424,0.016949153,0.016949153,0.661016949,0.440677966,0.717514124,0.0,0.0,0.0,0.0
0.0,0.421052632,0.184210526,0.789473684,0.716374269,0.903508772,0.105263158,0.105263158,0.052631579,1.0
0.980769231,0.519230769,0.384615385,0.673076923,0.346153846,0.547082228,0.0,0.0,0.0,0.0
0.15625,0.0625,0.0625,0.4375,0.236328125,0.3046875,0.0,0.0,0.0,0.0
0.627906977,0.023255814,0.023255814,0.813953488,0.519933555,0.53654485,0.0,0.0,0.0,0.0
0.189189189,0.081081081,0.067567568,0.202702703,0.202702703,0.202702703,0.22972973,0.175675676,0.0,0.0
0.630136986,0.01369863,0.01369863,0.506849315,0.239155251,0.25913242,0.006849315,0.006849315,0.006849315,0.0
0.333333333,0.0,0.0,0.974358974,0.535612536,0.584045584,0.205128205,0.179487179,0.0,0.0
0.397260274,0.342465753,0.232876712,0.794520548,0.541718555,0.541718555,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.771428571,0.217857143,0.217857143,0.0,0.0,0.0,0.0
0.395833333,0.020833333,0.020833333,0.333333333,0.102430556,0.102430556,0.0,0.0,0.0,0.0
0.5,0.1875,0.125,0.78125,0.4375,0.4375,0.0,0.0,0.0,0.0
0.738461538,0.046153846,0.046153846,0.4,0.209230769,0.213538462,0.0,0.0,0.0,0.0
0.183823529,0.147058824,0.095588235,0.441176471,0.31127451,0.356617647,0.022058824,0.014705882,0.433823529,0.0
0.121621622,0.0,0.0,0.635135135,0.358108108,0.388513514,0.22972973,0.148648649,2.297297297,0.0
0.06122449,0.326530612,0.306122449,0.755102041,0.648838846,0.936664321,0.0,0.0,0.0,1.0
0.347826087,0.130434783,0.108695652,0.369565217,0.157082749,0.177419355,0.130434783,0.108695652,0.0,0.0
0.0,0.0,0.0,0.507936508,0.293650794,0.317460317,0.0,0.0,0.0,0.0
0.393939394,0.0,0.0,0.484848485,0.248106061,0.431818182,0.0,0.0,0.0,0.0
0.0,1.41025641,0.743589744,0.666666667,0.535612536,0.535612536,0.051282051,0.025641026,0.0,1.0
0.0,0.0,0.0,0.90625,0.858915441,1.017003676,0.1640625,0.1015625,0.9453125,1.0
0.30952381,0.0,0.0,0.30952381,0.178571429,0.178571429,0.214285714,0.142857143,0.023809524,0.0
0.0,0.018867925,0.018867925,0.849056604,0.751572327,1.176100629,0.301886792,0.188679245,0.339622642,1.0
0.0,0.0,0.0,0.74025974,0.703463203,1.073593074,0.142857143,0.064935065,0.298701299,1.0
0.0,0.0,0.0,0.909090909,0.833333333,1.287878788,0.151515152,0.060606061,0.03030303,1.0
0.540540541,0.027027027,0.027027027,0.648648649,0.099099099,0.108108108,0.0,0.0,0.0,0.0
0.058823529,0.029411765,0.029411765,0.617647059,0.43907563,0.598739496,0.0,0.0,0.0,0.0
0.418300654,0.045751634,0.032679739,0.607843137,0.223123732,0.223799865,0.0,0.0,0.0,0.0
0.264150943,0.188679245,0.113207547,0.698113208,0.34219554,0.349914237,0.094339623,0.075471698,0.0,0.0
0.272727273,0.0,0.0,0.606060606,0.204545455,0.215909091,0.0,0.0,0.0,0.0
0.765957447,0.14893617,0.106382979,0.489361702,0.16202946,0.268412439,0.021276596,0.021276596,0.021276596,0.0
0.088888889,0.044444444,0.044444444,0.822222222,0.514814815,1.32037037,0.0,0.0,0.0,0.0
0.569105691,0.024390244,0.024390244,0.544715447,0.371273713,0.45438121,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.586956522,0.460144928,0.536231884,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.825,0.715,0.715,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.845238095,0.744047619,2.491071429,0.047619048,0.035714286,0.0,1.0
0.173076923,0.019230769,0.019230769,1.0,0.42,0.497692308,0.0,0.0,0.0,0.0
0.28994709,0.048677249,0.035978836,0.638095238,0.219929453,0.293180482,0.008465608,0.008465608,0.015873016,0.0
0.651685393,0.595505618,0.516853933,0.258426966,0.1139201,0.116104869,0.011235955,0.011235955,0.0,0.0
0.74025974,0.012987013,0.012987013,0.168831169,0.082251082,0.089556277,0.0,0.0,0.0,0.0
0.064516129,0.0,0.0,0.451612903,0.281105991,0.529953917,0.0,0.0,0.0,0.0
0.807692308,0.371794872,0.320512821,0.448717949,0.277167277,0.398656899,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.696969697,0.636363636,0.681818182,0.0,0.0,0.0,0.0
0.11627907,0.046511628,0.046511628,0.093023256,0.058139535,0.058139535,0.302325581,0.302325581,0.186046512,0.0
0.682242991,0.037383178,0.037383178,0.598130841,0.234979973,0.246550957,0.0,0.0,0.0,0.0
0.432432432,0.540540541,0.405405405,0.378378378,0.283783784,0.283783784,0.0,0.0,0.0,0.0
0.0,0.05,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0
0.0,0.014173228,0.014173228,0.62519685,0.105511811,0.107874016,0.048818898,0.022047244,0.099212598,0.0
0.0,0.009190121,0.008041356,0.668006893,0.110527611,0.111512267,0.033314187,0.024124067,0.207352096,0.0
0.28358209,1.007462687,0.694029851,0.865671642,0.736318408,0.736318408,0.02238806,0.02238806,0.052238806,1.0
0.022727273,0.022727273,0.022727273,0.25,0.119834711,0.32231405,0.0,0.0,0.0,0.0
0.096774194,0.0,0.0,0.612903226,0.269794721,0.426686217,0.0,0.0,0.0,0.0
0.606837607,0.025641026,0.025641026,0.555555556,0.143451143,0.343959344,0.0,0.0,0.0,0.0
0.297297297,0.621621622,0.567567568,0.891891892,0.807807808,0.807807808,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.925373134,0.776119403,1.082089552,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.287234043,0.11839396,0.209677419,0.0,0.0,0.0,0.0
0.041666667,0.0,0.0,0.541666667,0.326388889,0.378472222,0.0,0.0,0.0,0.0
0.021276596,0.117021277,0.106382979,0.585106383,0.257683215,0.263593381,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.56097561,0.56504065,0.0,0.0,0.0,0.0
0.054054054,0.054054054,0.054054054,0.972972973,0.594594595,0.594594595,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.310606061,0.335858586,0.041666667,0.041666667,0.0,0.0
0.237037037,0.081481481,0.074074074,0.318518519,0.180148148,0.281481481,0.007407407,0.007407407,0.0,0.0
0.053571429,0.089285714,0.089285714,0.214285714,0.087053571,0.123883929,0.0,0.0,0.0,0.0
0.019047619,0.019047619,0.00952381,0.714285714,0.479365079,0.479365079,0.085714286,0.057142857,0.00952381,0.0
0.684210526,0.0,0.0,0.552631579,0.228070175,0.50877193,0.0,0.0,0.0,0.0
0.069767442,0.093023256,0.069767442,0.558139535,0.381782946,0.579457364,0.0,0.0,0.0,0.0
0.628571429,0.0,0.0,0.342857143,0.295238095,0.295238095,0.0,0.0,0.0,0.0
0.0,0.022222222,0.022222222,0.788888889,0.697777778,0.697777778,0.066666667,0.055555556,0.011111111,1.0
0.026315789,0.078947368,0.052631579,0.710526316,0.540100251,0.551378446,0.0,0.0,0.0,0.0
0.909090909,0.03030303,0.03030303,0.606060606,0.52020202,0.52020202,0.212121212,0.181818182,0.121212121,0.0
0.12195122,0.0,0.0,0.658536585,0.471544715,0.699186992,0.048780488,0.048780488,0.024390244,0.0
0.329545455,0.056818182,0.045454545,0.556818182,0.376893939,0.818181818,0.147727273,0.113636364,0.318181818,0.0
0.0625,0.0,0.0,0.65625,0.390625,0.390625,0.3125,0.1875,0.40625,0.0
0.388888889,0.194444444,0.111111111,0.805555556,0.5,0.5,0.0,0.0,0.0,0.0
0.23255814,0.0,0.0,0.372093023,0.13372093,0.158914729,0.0,0.0,0.0,0.0
0.229357798,0.091743119,0.082568807,0.431192661,0.183486239,0.653534808,0.009174312,0.009174312,0.0,0.0
0.56,0.0,0.0,0.48,0.16,0.165263158,0.12,0.1,0.0,0.0
0.363636364,0.090909091,0.090909091,0.696969697,0.585858586,0.585858586,0.090909091,0.090909091,0.0,0.0
0.610091743,0.059633028,0.059633028,0.394495413,0.145369157,0.156509393,0.02293578,0.004587156,0.02293578,0.0
0.179775281,0.0,0.0,0.292134831,0.196361691,0.205457464,0.0,0.0,0.0,0.0
0.120689655,0.086206897,0.051724138,0.568965517,0.335249042,0.536398467,0.0,0.0,0.0,0.0
0.1,0.275,0.15,0.35,0.210714286,0.214285714,0.025,0.025,0.0,0.0
0.837837838,0.027027027,0.027027027,0.486486486,0.219061166,0.220483642,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.666666667,0.615384615,0.615384615,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.325,0.265,0.525,0.0,0.0,0.0,0.0
0.050955414,0.082802548,0.070063694,0.414012739,0.350015165,0.417955717,0.050955414,0.044585987,0.146496815,0.0
0.530612245,0.12244898,0.102040816,0.244897959,0.081632653,0.081632653,0.0,0.0,0.0,0.0
0.210526316,0.254385965,0.131578947,0.210526316,0.16374269,0.242690058,0.052631579,0.043859649,0.026315789,0.0
0.0,0.0,0.0,0.772727273,0.568181818,0.886363636,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010869565,0.010869565,0.010869565,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.755555556,0.722222222,2.1,0.0,0.0,0.0,1.0
0.0625,0.0,0.0,0.59375,0.24375,0.25625,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.739130435,0.550724638,0.550724638,0.0,0.0,0.0,0.0
0.052631579,0.131578947,0.131578947,0.526315789,0.342105263,0.429824561,0.0,0.0,0.0,0.0
0.113636364,0.227272727,0.204545455,0.545454545,0.388714734,0.554858934,0.045454545,0.022727273,0.0,0.0
0.833333333,0.119047619,0.047619048,0.904761905,0.660714286,1.375,0.0,0.0,0.0,1.0
0.486486486,0.108108108,0.108108108,0.378378378,0.221621622,0.234749035,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.775,0.775,0.0,0.0,0.0,1.0
0.652631579,0.042105263,0.042105263,0.484210526,0.086687307,0.102786378,0.084210526,0.073684211,0.0,0.0
0.0,0.036363636,0.036363636,0.745454545,0.538181818,1.992727273,0.018181818,0.018181818,0.0,0.0
0.0,0.004761905,0.004761905,0.69047619,0.69047619,0.69047619,0.266666667,0.19047619,4.0,1.0
0.163265306,0.163265306,0.142857143,0.775510204,0.471243043,0.471243043,0.040816327,0.020408163,0.0,0.0
0.0,0.0,0.0,0.971428571,0.842857143,0.842857143,0.0,0.0,0.0,1.0
0.0,0.2,0.15,0.633333333,0.525,0.897222222,0.25,0.133333333,0.8,0.0
0.5,0.0,0.0,0.5,0.194736842,0.194736842,0.0,0.0,0.0,0.0
0.672413793,0.017241379,0.017241379,0.931034483,0.86637931,0.86637931,0.0,0.0,0.0,1.0
0.215827338,0.0,0.0,0.611510791,0.349280576,0.445323741,0.014388489,0.007194245,0.0,0.0
0.0,0.0,0.0,0.827027027,0.491891892,0.534054054,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,0.253333333,0.662222222,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.673469388,0.360058309,0.412536443,0.0,0.0,0.0,0.0
0.34439834,0.008298755,0.008298755,0.663900415,0.531120332,0.531120332,0.066390041,0.062240664,0.0,0.0
0.207692308,0.051282051,0.017948718,0.207692308,0.151282051,0.235042735,0.002564103,0.002564103,0.0,0.0
0.243243243,0.0,0.0,0.621621622,0.213963964,0.252252252,0.0,0.0,0.0,0.0
0.221428571,0.014285714,0.014285714,0.164285714,0.106302521,0.159663866,0.007142857,0.007142857,0.007142857,0.0
0.111111111,0.0,0.0,0.814814815,0.262962963,0.266666667,0.0,0.0,0.0,0.0
0.222222222,0.018518519,0.018518519,0.611111111,0.259259259,0.50617284,0.018518519,0.018518519,0.037037037,0.0
0.0,0.036036036,0.036036036,0.702702703,0.702702703,0.702702703,0.558558559,0.387387387,5.27027027,1.0
0.0,0.0,0.0,0.806451613,0.767741935,1.090322581,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.705882353,0.392156863,0.485294118,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.789473684,0.73245614,0.73245614,0.0,0.0,0.0,1.0
0.810526316,0.136842105,0.126315789,0.778947368,0.439097744,0.460150376,0.042105263,0.042105263,0.010526316,0.0
0.275,0.0,0.0,0.575,0.253571429,0.430357143,0.0,0.0,0.0,0.0
0.363636364,0.045454545,0.045454545,0.818181818,0.415584416,0.420995671,0.0,0.0,0.0,0.0
0.238095238,0.0,0.0,0.571428571,0.280952381,0.281746032,0.0,0.0,0.0,0.0
